Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Total QMIs,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Survey Quarter,Annual Starts,Annual Closings,Quarterly Starts,Quarterly Closings,Excavation Count,Survey Stakes Count,Street Paving Count,Streets In Count,Vacant Developed Lot Count,Vacant Land Count,Under Construction Count,Finished Vacant Count,Models Count,Occupied Count,Future Inventory Count,VDL Months of Supply,Inventory Months of Supply,Finished Vacant Months of Supply,Profile Available,Active Adult,Zip Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001QGPBCA4,Northlake/Lakelet,Lennar,,Active,Northlake,"Integral Communities, Lennar",Detached,Single-Family,3690,41,41x90,1/24/2021,,307,194,113,6,12/3/2025,3.29,3.33,3.5,4.83,2103,2419,2220,595990,692990,631847.14,12/3/2025,,,No Incentives Confirmed,,27000,Closing Cost w/ Preferred Lender,,,Other,100,,,1.16,"Mello Roos $235.00 per month. Approximate special assessment fees $2,820",,(916) 299-6002 / 916-462-,https://www.lennar.com/new-homes/california/sacramento/sacramento/lakelet-at-northlake,5492,0A863FFD-486B-40D8-9F85-184D5732093D,2025Q3,37,34,16,3,0,0,0,0,109,0,16,5,3,174,0,35.4,8.5,1.8,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGPGCA4,Northlake/Drifton,Lennar,,Active,Northlake,"Integral Communities, Lennar",Detached,Single-Family,5500,55,55x100,4/1/2021,,236,153,83,9,12/3/2025,2.7,0.67,0.5,1.75,2282,3425,3119,681990,944863,821931,12/3/2025,4.99,,Other,,27000,Closing Cost w/ Preferred Lender,,,Other,100,,,1.16,"Mello Roos 308.00 per month. Approximate special assessment fees $3,696",,(916) 299-6002 / 916-462-,https://www.lennar.com/new-homes/california/sacramento/sacramento/drifton-at-northlake,5492,D78673B2-3278-404D-8030-F746656ECA00,2025Q3,40,18,9,6,0,0,49,0,15,0,19,3,4,148,49,4.5,17.3,2,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGOwCAO,Northlake/Crestvue,Lennar,,Active,Northlake,"Integral Communities, Lennar",Detached,Single-Family,5500,55,55x100,1/24/2021,,236,149,87,11,12/3/2025,2.53,2.67,3,2.92,1789,3178,2430,594990,831934,710971.5,12/3/2025,4.99,,Other,,27000,Closing Cost w/ Preferred Lender,,,Other,100,,,1.16,,,(916) 299-6002 / 916-462-,https://www.lennar.com/new-homes/california/sacramento/sacramento/northlake,5492,CEECC27E-8846-43B6-A2C6-504FC36BEC9D,2025Q3,34,43,16,11,0,0,0,48,22,0,17,3,5,141,48,7.8,7,0.8,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68303,-121.55023
aAf3x000001QGP1CAO,Northlake/Wavmor,Lennar,,Active,Northlake,"Integral Communities, Lennar",Detached,Single-Family,4500,45,45x100,1/24/2021,,320,178,142,5,12/3/2025,3.02,2.33,3,2.25,2127,2786,2479,645990,746990,689740,12/3/2025,4.99,,Other,,70000,Closing Cost w/ Preferred Lender,,,Other,100,,,1.16,,,(916) 299-6002 / 916-462-,https://www.lennar.com/new-homes/california/sacramento/sacramento/wavmor-at-northlake,5492,0B6F6E6F-B943-4074-99DA-00BE3570621A,2025Q3,41,19,9,13,0,0,0,0,129,0,14,5,4,168,0,37.8,14.5,3.2,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QGOSCA4,Northlake/Shor,Lennar,,Active,Northlake,"Integral Communities, Lennar",Detached,Single-Family,2870,41,41x70,1/24/2021,,337,191,146,6,12/3/2025,3.24,3,2.83,3.08,1765,2190,1973,538990,653990,594418.57,12/3/2025,4.99,,Other,,27000,Closing Cost w/ Preferred Lender,,,Other,100,,,1.16,Mello Roos $210.00 per month,,(916) 299-6002 / 916-462-,https://www.lennar.com/new-homes/california/sacramento/sacramento/shor-at-northlake,5492,49F54082-F895-4985-B96B-19447016E346,2025Q3,37,36,4,9,0,0,0,115,21,0,16,5,4,176,115,6.8,8.3,1.7,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68306,-121.55019
aAf3x000001QGOhCAO,Northlake/Bleau,Lennar,,Active,Northlake,"Integral Communities, Lennar",Detached,Single-Family,5000,50,50x100,1/24/2021,,343,239,104,7,12/3/2025,4.06,0.67,0.67,2.17,2143,3460,2813,675990,999999,869279.57,12/3/2025,,,No Incentives Confirmed,,27000,Closing Cost w/ Preferred Lender,,,Other,100,,,1.16,"Mello Roos $292.00 per month. Approximate special assessment fees $3,504",,(916) 299-6002 / 916-462-,https://www.lennar.com/new-homes/california/sacramento/sacramento/bleau-at-northlake,5492,24ADFAFA-6C75-4D6E-9AEC-253506107E09,2025Q3,17,44,5,0,0,0,70,0,35,0,5,0,0,236,70,24.7,1.4,0,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68737,-121.55224
aAf3x000001QiVrCAK,Dragonfly at Winding Creek/Express,D.R. Horton,"D.R. Horton, Inc.",Active,Winding Creek,Anthem United,Detached,Single-Family,2800,35,35X80,11/6/2023,,154,131,23,3,12/8/2025,5.17,5,7,5.75,1567,1631,1604,527490,534490,353993.33,12/8/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.06,,,(916) 742-2361,https://www.drhorton.com/california/sacramento/roseville/dragonfly-ii-at-winding-creek,5513,11F7824E-145E-4039-BD69-D1DDA469D1C2,2025Q3,63,66,10,18,0,0,0,0,22,0,12,5,2,113,0,4.2,3.5,0.9,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80288,-121.38525
aAf3x000001QZEKCA4,Wildflower at Winding Creek,Woodside Homes,,Active,Winding Creek,Anthem United,Detached,Single-Family,7400,,,12/9/2023,,97,72,25,,10/24/2025,3.16,2,2,2.67,2330,3217,2875,762990,851990,816990,10/24/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.71,,,(877) 590-4458,https://www.woodsidehomes.com/findmyhome/northern-california/roseville/wildflower-at-winding-creek,5513,5581CB5D-864D-44C3-9488-A41E8B46A528,2025Q3,38,41,9,12,0,0,0,0,17,0,16,2,2,60,0,5.4,5.9,0.6,TRUE,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.79986,-121.38063
aAfPc000001Xch3KAC,Juniper at Winding Creek,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Winding Creek,Anthem United,Detached,Single-Family,5500,,50x110,2/24/2025,,74,18,56,6,11/4/2025,2.14,2,2.5,,2870,3542,3203,765183,870539,831544.67,12/11/2025,3.88,,Closing Cost w/ Preferred Lender,,,Closing Cost w/ Preferred Lender,,15000,Flat,0,,,1.07,,,(916) 537-6238,https://www.tripointehomes.com/ca/sacramento/juniper-at-winding-creek/?index=production_neighborhoods&objectID=neighborhood%23196745&queryID=aa836b50ea43f8703f0b96b14ebe616b&position=1,5513,4DFA4762-5D87-4B2B-9C6F-EEA5065A1A2C,2025Q3,30,6,8,6,0,0,0,0,44,0,15,7,2,6,0,17.6,48,14,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80316,-121.37998
aAfPc000001Yf8EKAS,Willow at Winding Creek,Beazer Homes,,Active,Winding Creek,Anthem United,Detached,Single-Family,5175,,45x115,5/17/2025,,80,21,59,1,11/11/2025,3.55,4,3.17,,1564,2724,2215,556990,704990,635490,12/7/2025,,,No Incentives Confirmed,4,,Closing Cost w/ Preferred Lender,2,,Final Price,0,,,1.07,,,(916) 409-6177,https://www.beazer.com/sacramento-CA/roseville/willow-at-winding-creek,5513,E21023E7-484A-45E9-9BEE-713494C7AACC,2025Q3,19,5,4,5,0,0,0,0,61,0,7,5,2,5,0,38.5,33.6,12,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.8039,-121.3829
aAf3x000001WWujCAG,Montrose at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,3825,45,45x85,1/15/2022,,113,113,0,,12/14/2025,2.38,2,2,2.92,2226,2628,2428,555990,650970,600037.5,12/14/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,3,,Base Price,50,,,1.75,Mello roos included in 1.75 tax rate,,(888) 802-1243,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/montrose-at-the-ranch?ref=BHI,5580,304F85EC-A5DC-4BE4-BCBC-1C9DC13C9EEB,2025Q3,24,34,0,2,0,0,0,0,0,0,0,4,0,109,0,0,1.4,1.4,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55006,-121.22322
aAf3x000001WfJJCA0,Paseo at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,2120,,,10/28/2022,,130,129,1,1,12/14/2025,3.4,2.33,4.5,3.83,1727,2028,1879,479990,539990,505490,12/14/2025,3.75,,Other,3.75,,Other,3,,Base Price,50,,,1.75,,,(916) 237-9080,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/paseo-at-the-ranch?ref=BHI,5580,50F5A7C8-C6E4-4FAC-8E99-4426563755E9,2025Q3,41,47,1,16,0,0,0,0,2,0,5,7,2,114,0,0.6,3.6,1.8,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55032,-121.22383
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,5200,,105x67,6/17/2023,,114,80,34,6,12/1/2025,2.68,1.33,1.5,2.25,2080,2752,2285,615990,670990,482242.5,12/1/2025,2.99,,Other,,,Other,2,,Base Price,40,,,1.05,,,(916) 237-9080,https://www.khov.com/new-construction-homes/california/rancho-cordova/canyon-at-the-ranch/,5580,ACCBA00D-1406-43C1-AAB6-C82E6D4DA1AD,2025Q3,33,38,6,5,0,0,0,0,27,0,7,3,2,75,0,9.8,3.8,0.9,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAfPc0000015AMLKA2,Season at the Ranch/Autumn,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,6300,,60x105,12/7/2024,,156,14,142,,10/24/2025,1.31,2,1.67,,2264,2916,2581,651390,840000,717817.5,10/24/2025,,30000,Closing Cost w/ Preferred Lender,,30000,Closing Cost w/ Preferred Lender,2,,Base Price,300,,,1.85,,,(888) 261-1056,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/four-seasons/k.-hovnanian's-four-seasons-at-the-ranch,5580,ED331EA9-E6CF-4AB8-8A0C-A17F2B4B4FC3,2025Q3,18,11,0,8,0,0,117,0,15,0,1,10,2,11,117,10,14.2,10.9,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc0000015ANxKAM,Season at the Ranch/Spring,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,4840,,44x110,12/7/2024,,195,10,185,,10/24/2025,0.94,1.33,1,,1670,1978,1802,524310,549290,539663.33,10/24/2025,,30000,Closing Cost w/ Preferred Lender,,30000,Closing Cost w/ Preferred Lender,2,,Base Price,300,,,1.85,,,(888) 261-1056,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/four-seasons/k.-hovnanian's-four-seasons-at-the-ranch,5580,F260A10E-2AFD-4F80-BFAA-756365FB399A,2025Q3,16,6,1,3,137,0,0,0,35,0,2,12,3,6,137,26.3,34,24,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc0000015ASnKAM,Season at the Ranch/Summer,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,3819,,57x67,12/7/2024,,209,13,196,,10/24/2025,1.22,0.67,1,,1771,2076,1940,550890,569990,563623.33,10/24/2025,,30000,Closing Cost w/ Preferred Lender,,30000,Closing Cost w/ Preferred Lender,2,,Base Price,300,,,1.85,,,(888) 261-1056,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/four-seasons/k.-hovnanian's-four-seasons-at-the-ranch,5580,DF8EF796-AD1D-43E2-8CF4-09AEEC5D1221,2025Q3,17,9,2,5,158,0,0,0,28,0,2,10,2,9,158,19.8,18.7,13.3,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc0000015AUPKA2,Season at the Ranch/Winter,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,3808,,56x68,12/7/2024,,145,10,135,,10/24/2025,0.94,0.67,0.67,,1307,1701,1472,439990,489050,469488.5,10/24/2025,,30000,Closing Cost w/ Preferred Lender,,30000,Closing Cost w/ Preferred Lender,2,,Base Price,300,,,1.85,,,(888) 261-1056,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/four-seasons/k.-hovnanian's-four-seasons-at-the-ranch,5580,0A6F0AFF-2627-43D4-AA9D-22BC36CB036C,2025Q3,22,6,0,1,90,0,0,0,29,0,2,14,4,6,90,15.8,40,28,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54358,-121.21169
aAfPc000001JsLtKAK,Silverbrook at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,3500,,35X100,11/16/2024,,102,22,80,,11/21/2025,1.79,2,1.67,1.67,1850,2150,2022,529990,577030,545250,11/21/2025,,,Other,,,Other,2,,Base Price,40,,,,,,(530) 290-1697,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/silverbrook-at-the-ranch,5580,6538BCDD-389D-4AC6-B99A-D901080EBCB2,2025Q3,29,17,5,3,33,0,0,0,38,0,8,4,2,17,33,15.7,9.9,2.8,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54987,-121.22408
aAfPc000001HHIUKA4,Reserve at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,7000,,70X100,11/16/2024,,89,12,77,6,11/21/2025,0.98,1.33,1.17,0.83,2399,3383,2928,745990,800990,766656.67,11/18/2025,,,Other,,,Other,2,,Base Price,40,,,,,,(530) 290-1697,https://www.khov.com/find-new-homes/california/rancho-cordova/95742/k-hovnanian-homes/reserve-at-the-ranch?ref=BHI&utm_source=newhomesource&utm_medium=referral&utm_term=nocal&utm_content=ReserveatTheRanch,5580,427BF429-26E5-4477-964E-4BB66FDA41DA,2025Q3,16,5,2,5,0,0,0,0,69,0,2,9,2,5,0,51.8,31.2,21.6,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54982,-121.22406
aAfPc000001d9u5KAA,Cambridge at Placer One,KB Home,,Active,Placer One,"Taylor Builders, LLC",Detached,Single-Family,4500,,45x100,,,52,,52,,11/18/2025,,,,,1552,2390,1979,590990,700990,485242.5,12/9/2025,,,,,,,,,,,,,,,,(916) 272-1325,https://www.kbhome.com/new-homes-sacramento/cambridge-at-placer-one,5717,4D986FA8-C520-488A-BC6D-4BE6C5DFBA50,2025Q3,2,0,0,0,0,0,0,0,50,0,2,0,0,0,0,300,,,TRUE,Non Active Adult,,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Scott M. Leaman,6,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Roseville,38.82919,-121.33136
aAfPc000001gcMrKAI,Deerfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Detached,Single-Family,7200,,60x120,9/12/2025,,90,0,90,,11/25/2025,,,,,2042,3184,2573,699990,899990,797490,11/25/2025,,,No Incentives Confirmed,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.07,,,(916) 724-4395 x 4308,https://www.jmchomes.com/communities/roseville/deerfield-at-placer-one,5717,C8B1C332-829F-497B-B4A3-22BDE42A446A,2025Q3,10,0,6,0,0,0,0,0,80,0,10,0,0,0,0,96,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcQ5KAI,Parkfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Detached,Single-Family,7200,,60x120,9/12/2025,,97,4,93,,11/25/2025,1.63,,,,1709,2872,2180,619990,829990,712490,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.07,,,(916) 724-4307,https://www.jmchomes.com/communities/roseville/parkfield-at-placer-one,5717,0F9B2963-5D92-409A-B411-3B20B75BB92B,2025Q3,12,0,8,0,0,0,0,0,85,0,12,0,0,0,0,85,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gcRhKAI,Northfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Detached,Single-Family,7200,,60x120,9/12/2025,,111,5,106,,11/25/2025,2.03,,,,1501,1503,1502,559990,569990,563323.33,11/25/2025,,,No Incentives Confirmed,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.07,,,(916) 724-4393,https://www.jmchomes.com/communities/roseville/northfield-at-placer-one,5717,5F01E640-68B4-48AF-BBEE-DF6FC0939338,2025Q3,13,0,10,0,0,0,0,0,98,0,10,0,3,0,0,90.5,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001gbtpKAA,Glenfield at Placer One,JMC Homes,,Active,Placer One,"Taylor Builders, LLC",Detached,Single-Family,7200,,60x120,9/12/2025,,168,8,160,,11/25/2025,3.25,,,,1249,1251,1250,499900,509900,503233.33,11/25/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.07,,,(916) 724-4329 / 916-724-,https://www.jmchomes.com/communities/roseville/glenfield-at-placer-one,5717,22520E81-0AEB-4DA9-A1B0-CEFE8523E64B,2025Q3,11,0,8,0,0,0,0,0,157,0,8,0,3,0,0,171.3,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8117,-121.35046
aAfPc000001jj8TKAQ,Bristol at Placer One,KB Home,,Active,Placer One,"Taylor Builders, LLC",Detached,Single-Family,,,,,,39,,39,,12/2/2025,,,,,2321,2829,2555,746990,805990,773990,12/2/2025,,,,,,,,,,,,,,,,(916) 272-1325,https://www.kbhome.com/new-homes-sacramento/bristol-at-placer-one,5717,57F6FAD4-3A52-4FA0-8F9B-8FD8B885D48C,2025Q3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Diamond Creek Elementary School,7,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8153,-121.3231
aAfPc000001bYjmKAE,Tesoro At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Detached,Single-Family,5500,,55x100,3/23/2025,,73,11,62,9,9/26/2025,1.77,1.33,1.67,,2339,4066,3234,689990,979690,839004,12/11/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,,,,916-823-8823,https://www.brookfieldresidential.com/new-homes/california/sacramento-area/roseville/amoruso/tesoro,5766,01D4AC3D-48D4-489B-A20C-3280527F0C9E,2025Q3,27,4,13,4,0,0,0,0,47,0,13,7,3,4,0,20.9,69,21,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001bYjnKAE,Allora At Amoruso Ranch,Brookfield Residential,,Active,Amoruso Ranch,Brookfield Residential,Detached,Single-Family,5500,,55x100,3/29/2025,,83,7,76,7,9/26/2025,1.16,1,1,,1840,2674,2251,594990,746244,657563,12/13/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,,,,(916) 823-8823,https://www.brookfieldresidential.com/new-homes/california/sacramento-area/roseville/amoruso/allora,5766,E7778238-2E7C-4AD7-8CC2-7BA4B033BD73,2025Q3,27,1,11,1,0,0,0,0,56,0,16,7,3,1,0,24.9,312,84,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.8164,-121.3867
aAfPc000001BRlxKAG,Seasons at Amoruso Ranch,Richmond American Homes,,Active,Amoruso Ranch,Brookfield Residential,Detached,Single-Family,6000,,60x100,12/21/2024,,75,35,40,8,11/10/2025,3.25,2.33,2.83,,2070,3040,2537,665950,739990,699316.25,12/4/2025,3.99,,Other,2,,Closing Cost w/ Preferred Lender,,15000,Flat,0,,,1.71,,,(916) 730-6064,https://www.richmondamerican.com/c/34020000?ch=online&ls=inventory-site&ta=bdx&td=link&utm_source=bdx&utm_medium=inventory-site&utm_campaign=nca-sac-community,5766,91A0F6DA-7AB5-437E-A100-505F02C87EB2,2025Q3,51,25,12,11,0,0,0,0,14,0,27,7,2,25,0,3.3,17.3,3.4,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.81448,-121.38604
aAfPc000001BRlyKAG,Tapestry at Amoruso Ranch,Richmond American Homes,,Active,Amoruso Ranch,Brookfield Residential,Detached,Single-Family,10500,,,1/26/2025,,63,34,29,10,11/10/2025,3.55,2.33,2.67,,2490,3960,3182,763950,910375,822449.6,12/13/2025,4.88,,Other,2,,Closing Cost w/ Preferred Lender,,15000,Flat,0,,,1.17,,,(916) 416-2479,https://www.richmondamerican.com/c/34010000?ch=online&ls=inventory-site&ta=bdx&td=link&utm_source=bdx&utm_medium=inventory-site&utm_campaign=nca-sac-community,5766,FC174D72-BB87-4C33-B472-15D47A9E5566,2025Q3,47,24,11,10,0,0,0,0,8,0,18,11,2,24,0,2,15.5,5.5,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.81396,-121.38624
aAfPc000000R5WfKAK,Milazzo at Amoruso Ranch/Express,D.R. Horton,"D.R. Horton, Inc.",Active,Amoruso Ranch,Brookfield Residential,Detached,Single-Family,3200,,40x80,5/11/2024,,192,93,99,4,9/29/2025,5.53,5.67,5.83,6.58,1378,1874,1619,516490,580490,550990,12/5/2025,4.99,,Other,,7500,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.07,,,(916) 223-5343,https://www.drhorton.com/california/sacramento/roseville/milazzo-at-amoruso-ranch,5766,4D2A0EB7-E093-45D0-A49F-70F717A7DE61,2025Q3,56,89,12,17,0,0,0,0,85,0,0,18,2,89,0,18.2,2.7,2.4,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,George A. Buljan Middle School,4,West Park High,8,Roseville,38.81112,-121.38662
